umapnonneoplastic_1,umapnonneoplastic_2,SNN_clusters_nonNeoplastic
-7.439821729319676,12.1770870751603,05
-8.626915464060888,-0.4988659554259439,02
4.957416048390285,-5.308844321324076,08
5.948152532917873,-7.676448100163188,08
-8.37426138843833,7.9158117837174276,05
-9.79976416553794,-0.08475780571862654,02
-7.818598279612645,-0.3557341628806253,02
-12.353672513621436,-0.9104245835082192,07
-12.08396197284995,0.2768486506207327,07
-8.465711125987157,-1.6469447546736855,02
-8.77529669727622,-13.370761626316751,10
-6.993473062174901,10.709749466822895,05
-10.153998860972507,6.732291466639791,21
-7.350704679148778,-1.4552627735869543,02
-8.023542890208349,0.34283433024719756,02
-3.9234023186141096,-2.163467639042582,24
-11.997559079783544,-0.8908758693473001,07
-10.029123792307958,0.714054948733602,02
3.987316837651149,13.15576673214272,03
2.791841736180202,-9.31720232303306,01
-6.808955678599461,-0.593798153950419,02
-8.4033007713729,11.34876275722817,05
-9.784408101695163,-0.5240262680785318,02
4.992300024372951,-9.270318739964212,01
-8.304321775096044,-1.031034105374064,02
3.971428146702663,7.742263085292135,20
5.608550539357082,-8.172340148045267,08
1.9261820224350847,6.946061856196676,14
-8.176394948618993,-1.0868384772078652,02
2.5404934791153826,2.898143536494527,09
-8.490481862681493,-12.196855300022806,10
-7.315458783763035,10.341010338710104,05
1.1475438383644976,-8.879093878819193,01
-3.629018077509984,-2.221354001118388,24
4.479369154316799,13.47802186672524,03
-8.175508985179052,-0.0994133957759996,02
2.5268661883896746,3.0875206059677938,09
-9.84614516224204,7.455464131282125,21
2.318092098576442,7.311150795863424,14
-8.316870221751318,-0.4790860050456186,02
5.147457113606349,-8.765192740513529,08
-8.330545911448583,0.08479503457382723,02
-9.617705831187353,8.468714959071432,21
-3.887652883189305,-2.175462716175761,24
-8.252964505808935,0.48702172105148833,02
-12.48169089283286,0.509803569958959,07
-9.292372235911474,-0.9375604325072427,02
-6.5776434036666,-0.118707262827601,02
4.314118376118556,-8.467839949681009,01
-8.796283254283056,-1.1528084212081091,02
2.8023722079819597,2.911338574336324,09
-12.01806784595786,-0.0324192726151605,07
4.764742365223781,13.46177888576821,03
-7.647410401957616,-0.4193875425593515,02
1.052814772469417,-9.394318335606302,01
-8.35607005085288,10.932746178553854,05
-13.196872243540868,0.20038220946625276,07
-8.60943747486411,-0.8176320725218912,02
-12.55779124225913,0.00210484777525468,07
-11.46943903888999,-0.46321233446761567,07
-6.921298513072117,-8.667258971287454,11
1.898746362072841,13.457559830592428,03
-9.956870565074071,7.013584381984029,21
-12.94385958637534,-0.4036032193438669,07
2.5205817130631365,8.842402703212057,14
-4.109030732768162,-9.734206908299171,11
4.503924360615627,-8.632612937046732,01
3.692292442662135,13.51740575496987,03
-3.655163535731419,4.635171658442769,18
4.376253595692531,11.795709855006493,03
-7.624824533122166,12.371517426417624,05
5.2824578193253435,-7.291362517430033,08
-8.877702245371923,11.369925743983542,05
-8.303585538523778,0.07221041162446543,02
-9.66178465809165,1.01399291221932,02
-8.288220891612157,-0.13795987601443724,02
-8.635520467417821,-0.6567869120375772,02
-8.321715840952978,-1.1763855152861733,02
4.546011915547267,13.42324186031655,03
4.737834921223537,-8.630252593113626,01
0.8160719183510697,-8.29482626254722,01
5.356485357624904,-8.5079715185897,08
-8.561522969859228,-1.2468386822478432,02
5.293822279316799,7.5014908379776815,20
4.456292620045558,-9.052407019688332,01
3.1629137900895037,-8.869585745884622,01
-7.820124158518895,0.2686750060780386,02
-9.33140898670493,7.12744928066567,21
3.5825540927475847,13.525653130458153,03
-12.064106473582372,0.98256904547051,07
-7.0976386162215315,4.967630154536519,27
-7.578207025187596,-1.7823674612776894,02
11.550746431691064,0.38853225772217315,17
5.514706602436916,-7.61232876117393,08
2.665632715565578,-8.32823633487388,01
-10.217990407603368,6.918003327296529,21
3.1817033198899187,-9.391621344639503,01
4.311996927601711,-4.088510745121684,06
-12.289351949351415,-0.12951440448924498,07
-0.33245665754614706,-7.919073336674418,01
5.452453604084865,-8.478071921421732,08
1.8905757573670303,6.970778233454976,14
1.0885107425278582,6.998138195918355,14
