UMAP_1,UMAP_2,Level_3
-6.3126174376659145,-12.90149799026093,OPC/COP/OLG
11.941528661424664,6.611951201786189,Microglia
11.543541295702006,6.9266870912210035,Microglia
-13.803985254590962,-3.602067143092961,Endothelial
11.362306935960795,7.222297042240291,Microglia
11.774759633714702,5.553475707401423,Microglia
12.462959630662944,2.9553092416421465,Microglia
1.977807147676493,11.413078158725886,Neural
-13.511125223463033,-3.567338616023869,Endothelial
-7.138824598615622,9.548041194309382,Astrocyte
12.775872571641948,2.7431510385171465,Microglia
-15.008478777235004,1.3551640208856155,Mural
-7.561561720197653,-3.96331587470612,OPC/COP/OLG
-8.439713136976216,10.455448001255183,Astrocyte
12.384748799974467,7.056525557865291,Microglia
1.4418978525944004,11.392598956455378,Neural
-14.379068033521628,-3.4241293970449873,Endothelial
-1.251446263616537,14.668413012851865,Choroid
-4.257238046949362,11.808997958530574,Ependymal
12.242938382799174,6.707246631015925,Microglia
-8.444028513257955,10.251962512363582,Astrocyte
-8.97703899604604,6.528809398044734,Astrocyte
-1.0531079934291592,14.432976573337704,Choroid
-7.846892015760397,-13.0994245115622,OPC/COP/OLG
12.91767249839976,-2.8701788488729902,Macrophage
-7.146282808607077,9.516116946567683,Astrocyte
11.288255078966166,7.158492892612605,Microglia
-13.405597345655416,-3.7648560110434,Endothelial
11.958244664842631,6.17442974411407,Microglia
-9.03266872627065,7.629312365879207,Astrocyte
-6.155061857526754,0.13260337673583525,OPC/COP/OLG
-7.518764154737448,-11.946160465846868,OPC/COP/OLG
-0.6356672213725796,14.067904322971492,Choroid
-9.47778763038442,6.716786712040095,Astrocyte
-6.98353828651235,9.995141833652644,Astrocyte
-13.261734621351216,-4.312426716457219,Endothelial
-7.124465124433493,-2.2811202112539717,OPC/COP/OLG
-7.48894657356069,9.7637985643045,Astrocyte
11.961195333177592,6.194836943973689,Microglia
-8.154062883680318,9.653513759006648,Astrocyte
-7.656361238782858,-4.240690380702825,OPC/COP/OLG
1.109403355295206,10.036796420444636,Neural
-0.6951547430209866,14.172657817234189,Choroid
-8.743221895521138,9.95108875595489,Astrocyte
-0.5753923819713345,13.289519160617976,Choroid
-6.642409937208151,-12.472793728481143,OPC/COP/OLG
-6.8576547072582,9.127835124363092,Astrocyte
-1.2325129674129238,14.378994792331843,Choroid
12.298944814378764,5.1655176576272535,Microglia
-8.487035410230611,0.5440086420671035,OPC/COP/OLG
12.822676999742534,4.167329638828425,Microglia
12.444742543870952,6.098410933841853,Microglia
-6.668106691663717,-12.349334866176456,OPC/COP/OLG
-6.3058120177440395,-11.656561047206733,OPC/COP/OLG
10.092747075731303,6.908446162571101,Microglia
-13.912679331129048,-3.5612827841146895,Endothelial
2.2314714028187046,10.025528758396296,Neural
11.029095037157084,7.248401492466121,Microglia
11.778230054552104,5.650715201725154,Microglia
9.73730598228648,6.298030703891902,Microglia
13.054686887437846,5.211994975437312,Microglia
-7.930028574293112,0.2713082429067184,OPC/COP/OLG
-13.16939796668813,-3.6782502237661783,Endothelial
1.1273651553936253,9.305956691135554,Neural
12.63398395317271,4.174452155460505,Microglia
11.62529788749888,6.053093760837703,Microglia
12.311523778612164,6.379200785984187,Microglia
10.505503995592145,1.588701098789363,Microglia
-6.276619093244528,-11.417174488674016,OPC/COP/OLG
13.03467403190806,4.424096911777644,Microglia
-0.7970508502177944,13.474588244785457,Choroid
12.181640012437846,1.7716910537377883,Microglia
-7.6644851134471645,9.438978999485164,Astrocyte
-14.913248674695945,1.4735268052712966,Mural
-9.231034891431785,6.456278651584773,Astrocyte
0.388876719648386,6.13121685348907,Neural
-14.975208895032855,1.308300584186702,Mural
-8.770258562391255,7.955901950229792,Astrocyte
2.056895358736063,11.512718051304011,Neural
11.191061361009623,6.5216625627175855,Microglia
-9.314507143323873,7.910566180576472,Astrocyte
-9.026263849561666,9.16927608810821,Astrocyte
1.5162707402057896,10.98779472671905,Neural
