Level_4,nCount_RNA,nFeature_RNA,percent.mt
Dendritic,3075,1646,0.26016260162601623
Neopl-ECM,4680,2825,0.2777777777777778
Macrophage,6613,3186,0.6351126568879479
Microglia,8236,2691,1.7848470131131617
Macrophage,12027,4017,0.38247276960172943
Macrophage,11378,3285,0.13183336262963613
Neopl-COP,8497,3934,0.48252324349770503
NKTB,2152,1489,0.4646840148698885
Neopl-CC-III,7743,3827,0.29704248999095956
NKTB,2486,1620,0.04022526146419952
Macrophage,18788,5157,1.4157973174366618
Neopl-ACR,3405,2204,0.1762114537444934
Neopl-Bulk,25945,6993,0.09250337251878975
Neopl-CC-III,5156,3107,0.21334367726920092
Neopl-Bulk,9378,4358,0.3625506504585199
Neopl-Bulk,5238,2924,0.11454753722794961
Neopl-CC-III,8951,4102,0.2904703385096637
Neopl-CC-III,9355,4486,0.3634420096205238
Macrophage,3606,1873,1.8302828618968388
Neopl-CC-I,7071,4075,0.565690849950502
Neopl-Bulk,9820,4470,0.37678207739307534
Neopl-Bulk,6977,3524,0.2006593091586642
Neopl-Bulk,11708,4913,0.4441407584557568
Neopl-CC-III,14688,5364,0.5174291938997821
Neopl-ECM,3602,2150,0.13881177123820101
Neopl-CC-I,18059,6032,0.48729165513040584
Neopl-CC-III,23229,6743,0.09040423608420509
Neopl-CC-I,10962,4723,0.3466520707900018
NKTB,3190,1769,0.06269592476489029
Macrophage,5107,2446,0.2153906402976307
Neopl-Bulk,8369,3786,0.09559087107181263
Macrophage,15380,4913,1.1963589076723018
Microglia,8737,3121,0.4578230513906375
Neopl-Bulk,10914,4879,0.19241341396371633
Neopl-ACR,4693,2565,0.34093330492222457
NKTB,6526,3188,0.6742261722341404
Neopl-Bulk,15788,5949,0.34836584747909805
Macrophage,1157,850,0
Neopl-RNA-low,1410,1079,0.07092198581560284
Macrophage,5444,2314,1.0470242468772961
Neopl-CC-III,11210,4783,1.1150758251561106
Neopl-CC-III,13971,5195,0.03578841886765443
Neopl-RNA-low,1165,915,4.120171673819742
Neopl-CC-III,3714,2465,0.2154011847065159
NKTB,8655,3858,0.38128249566724437
Neopl-Bulk,7238,3824,0.23487151146725613
Macrophage,2232,1307,1.2096774193548387
Neural,2842,1466,0.17593244194229415
Macrophage,1966,1032,0.20345879959308238
Microglia,10103,1958,0.06928635058893398
Neopl-ECM,10421,4609,0.23990020151616925
Neopl-Bulk,9343,4466,0.877662421063898
Ambiguous,2097,1093,1.144492131616595
Neopl-Bulk,12851,5120,1.2917282701735273
Neopl-ECM,9711,4393,0.4530944289980435
Endothelial,6019,2933,5.4161820900481805
Neopl-CC-II,14897,5682,0.16110626300597436
Microglia,2212,1109,1.0397830018083183
Neopl-Bulk,10984,4810,0.5553532410779315
Macrophage,2739,1055,0.511135450894487
Microglia,2976,1539,0.7056451612903225
Macrophage,7956,3018,0.5279034690799397
Dendritic,4434,2129,0.02255299954894001
NKTB,1389,971,0.21598272138228944
Neopl-Bulk,10666,4610,0.562535158447403
NKTB,5557,2507,0.14396256973186972
Neopl-ECM,10886,4627,0.1929083226162043
Neural,1287,1035,0.2331002331002331
Neopl-Bulk,8496,3991,1.3064971751412429
Neopl-Bulk,10279,4652,0.5739857962836852
Neopl-Bulk,8089,4001,0.9519100012362468
Astrocyte R,11150,4380,0.9237668161434978
Macrophage,9543,3747,0.5553809074714451
Neopl-Bulk,7931,4063,0.264783759929391
Macrophage,10031,3553,0.44860931113548
Neopl-Bulk,24430,7048,0.40523945968072045
Astrocyte R,6106,2700,4.2089747789059935
Neopl-Bulk,9987,4370,0.26033843997196354
Dendritic,20044,5205,0.4889243663939334
Neopl-Bulk,12883,5291,0.6753085461460839
Neopl-CC-II,17814,6102,0.4659256764342652
Dendritic,21153,5066,0.2789202477189997
Neopl-Bulk,14314,5579,0.5449210563085092
Neopl-CC-III,9012,4293,0.24411895250776744
Neopl-CC-III,10428,4518,0.38358266206367475
Neopl-RNA-low,1351,1025,0.07401924500370095
Neopl-CC-II,13907,5391,0.5105342633206299
Macrophage,11385,3995,0.22837066315327184
Neopl-Bulk,3984,2593,0.07530120481927711
Neopl-CC-II,11526,5199,0.7808433107756376
Neutrophil,2854,944,0.21023125437981782
Neopl-CC-III,12463,4982,0.07221375270801572
Endothelial,3074,1785,0.32530904359141183
Neopl-Bulk,3251,2363,0.5229160258382036
Neopl-CC-I,14744,5530,0.4679869777536625
NKTB,3314,2014,0.5431502715751357
Macrophage,4239,2189,0.28308563340410475
Dendritic,3684,2013,0.3528773072747014
Neopl-CC-II,13499,5360,0.4370694125490777
Macrophage,2453,1449,0.20383204239706482
Macrophage,24918,5955,0.6701982502608556
Neopl-Bulk,3574,2443,0.2518186905428092
NKTB,1949,1349,0.1539250897896357
Neopl-ECM,5510,2439,0.6715063520871143
Neopl-Bulk,6896,3770,0.15951276102088166
Neopl-CC-II,15905,5727,0.33322854448286704
Neopl-Bulk,10551,4623,0.18007771775187187
Macrophage,5981,2285,0.10031767262999498
Macrophage,3600,1812,0.16666666666666669
Neopl-CC-III,11572,4992,0.2506049083995852
Neopl-Bulk,28158,7159,0.27345692165636765
Microglia,11168,3463,1.8535100286532953
Neopl-Bulk,10189,4712,0.6281283737363824
Neopl-CC-II,20723,6567,0.7913912078367032
Neopl-Bulk,10580,4803,1.0113421550094517
Neopl-RNA-low,1389,1028,0.07199424046076314
Dendritic,6925,3058,0.4476534296028881
Neopl-CC-III,20720,6502,0.6081081081081081
Macrophage,1809,1180,0.055279159756771695
Neopl-CC-III,6984,3733,0.6013745704467355
Neopl-CC-III,7465,3747,0.48225050234427325
Macrophage,4363,2035,0.068760027504011
Dendritic,17054,4640,0.2638677143192213
Neopl-Bulk,31633,7133,0.5721872727847501
Macrophage,3176,1900,0.2204030226700252
Neopl-CC-III,8773,4239,0.44454576541661917
Neopl-Bulk,11220,4785,0.22281639928698754
Macrophage,2309,1345,0.17323516673884798
Dendritic,5520,2694,0.2717391304347826
Neopl-CC-III,8811,4029,0.2723867892407218
Dendritic,5026,2308,0.1392757660167131
Microglia,3157,1510,0.31675641431738993
Neopl-Bulk,12730,5136,0.2906520031421838
Neopl-CC-II,11906,5030,0.537544095414077
Microglia,10752,3211,0.7347470238095238
Neopl-Bulk,5084,2915,0.6097560975609756
Dendritic,10863,3672,0.4142502071251036
Macrophage,6401,2609,0.6717700359318857
Neopl-CC-I,9123,4450,0.9536336731338375
Neopl-CC-III,7475,3771,0.34782608695652173
Macrophage,2732,1298,0.5490483162518301
Macrophage,3167,1660,0
Neopl-CC-III,8217,3930,1.107460143604722
Macrophage,12736,3841,0.2041457286432161
Ambiguous,2512,1284,0.2786624203821656
Dendritic,5569,2387,0.2873047225713773
Neopl-CC-II,11474,5104,1.3770263203765034
Macrophage,12497,4475,0.4481075458109946
Macrophage,26226,5320,0.18683748951422252
Microglia,4819,1248,0.16600954554886907
Neopl-CC-III,10050,4659,0.6268656716417911
Neopl-CC-I,13954,5470,0.7524724093449907
Macrophage,2056,1237,0.632295719844358
OPC/COP/OLG,2489,1680,0.6428284451586983
Neopl-ECM,10349,4361,0.13527877089573873
Macrophage,9745,3881,0.24628014366341713
Neopl-CC-III,30473,7182,0.2658090768877367
Neopl-OPC,10207,4627,0.47026550406583717
Macrophage,1308,833,0.1529051987767584
Neopl-CC-III,4369,2836,0.2746623941405356
Neopl-CC-II,10534,4786,0.2278336814125688
Neopl-CC-II,20310,6365,0.6696208764155588
Microglia,16177,4614,0.3338072572170365
Neopl-Bulk,10289,4313,1.6230926231898142
NKTB,1506,1078,0.33200531208499334
Neopl-Bulk,12945,5048,0.24719969100038625
Macrophage,15863,4878,0.4223665132698733
Macrophage,31484,6194,0.628890865201372
Neopl-Bulk,10466,4759,0.23886871775272311
Neopl-Bulk,15570,5766,0.5009633911368016
Neopl-Bulk,15851,5660,0.84537253170147
Neopl-RNA-low,2463,1611,1.0962241169305724
Neopl-Bulk,10056,4604,0.20883054892601433
Neopl-Bulk,9642,4526,0.28002489110143125
NKTB,1197,902,0.5012531328320802
Neopl-CC-III,9942,4161,0.25145845906256287
Neopl-Bulk,5536,3138,0.09031791907514451
Endothelial,24035,5475,0.5908050759309341
NKTB,1781,1121,0.16844469399213924
Neopl-ACR,10826,4197,0.21245150563458343
Neopl-CC-III,13222,5083,0.4916049009227046
NKTB,3238,2036,1.019147621988882
Neopl-CC-III,9404,4382,0.340280731603573
Macrophage,8025,2865,0.3115264797507788
Neopl-CC-III,12108,4986,0.1569210439378923
Macrophage,2738,1207,0.07304601899196494
Neopl-COP,8149,3728,0.1595287765369984
Neopl-Bulk,4425,2643,0.5875706214689265
Neopl-Bulk,12824,5103,0.9201497192763568
Neopl-ECM,21658,6498,0.7433742727860374
Microglia,12373,3765,0.16164228562191868
Macrophage,8385,3119,0.25044722719141327
Ambiguous,3009,784,2.7916251246261217
Macrophage,24953,5463,0.8335671061595801
Dendritic,13740,4082,0.21106259097525473
Neopl-CC-III,7446,3793,0.75208165457964
Neopl-Bulk,10838,4886,0.23066986528879865
Neopl-CC-II,9083,4284,0.5835076516569415
Neopl-ECM,16088,5720,0.7148184982595723
Neopl-CC-III,1133,977,0.264783759929391
Neopl-ACR,10883,4419,0.3216024993108518
Neopl-CC-II,27111,6909,0.08852495297111873
Dendritic,10098,3726,0.15844721727074668
Macrophage,5788,2414,0.10366275051831375
Microglia,5323,2675,0.319368777005448
Microglia,1446,952,2.5587828492392806
Macrophage,1435,1045,0.8362369337979094
Macrophage,3399,1884,0
Neopl-COP,2174,1619,1.5639374425023
Macrophage,4257,1969,0.305379375146817
Neopl-OPC,5540,3170,0.19855595667870035
Neopl-Bulk,13255,5439,0.17351942663145983
Neopl-Bulk,13702,5524,0.1970515253247701
Neopl-RNA-low,1963,1563,0.45848191543555783
Neopl-Bulk,8874,4278,0.6310570205093531
Macrophage,6475,2797,0.06177606177606178
Neopl-CC-III,10243,4680,0.4490871814897979
Neopl-CC-III,13258,5210,0.7391763463569165
Neopl-RNA-low,1477,1221,1.2863913337846988
Neopl-CC-III,26214,7061,0.3814755474174105
Microglia,2335,1349,0.29978586723768735
NKTB,4690,2428,0.19189765458422176
Neopl-Bulk,7814,4032,0.9726132582544152
Macrophage,4461,1435,0.20174848688634836
Neopl-CC-III,9739,4427,0.10267994660642776
Neural,2390,1737,2.00836820083682
Neopl-CC-III,10407,4624,0.019217834150091286
Neutrophil,3326,989,0.39085989176187613
Neopl-Bulk,6787,3527,0.3241491085899514
Neopl-CC-III,9510,4415,0.2523659305993691
Dendritic,5274,2254,0
Neopl-CC-III,18936,6423,0.4435994930291508
NKTB,3504,2065,0.48515981735159813
Neopl-Bulk,9850,4437,0.700507614213198
Neopl-Bulk,11040,4837,0.43478260869565216
Neopl-Bulk,21943,6546,0.7656200154946908
NKTB,1305,865,0
Ambiguous,3431,2269,1.1949868842902944
Dendritic,4111,2057,0.12162490878131842
Neutrophil,5055,1204,0.0791295746785361
Macrophage,15909,5370,0.5091457665472374
Neopl-Bulk,17577,5985,0.1763668430335097
NKTB,3590,2210,0.2785515320334262
Neopl-Bulk,9877,4409,0.5264756505011643
NKTB,1321,1029,0
Neopl-Bulk,11476,4988,0.2265597769257581
Macrophage,13357,4636,0.7486711087819121
Fibroblast,8746,3594,0.2629773610793506
Macrophage,7124,3125,0.3368893879842785
Astrocyte R,8795,3636,0.09096077316657192
Neopl-ECM,10657,4682,0.6943792812236089
Neopl-CC-III,9315,4398,0.15029522275899088
Neopl-Bulk,9222,4077,0.8458035133376708
Macrophage,6943,2741,0.33126890393201786
Dendritic,7425,2999,0.45791245791245794
Macrophage,19576,4657,0.158357172047405
Neopl-Bulk,9044,4340,0.11057054400707653
Endothelial,19321,5042,0.5693287096941152
Dendritic,2600,1481,0.23076923076923078
Neopl-Bulk,11891,5164,0.5466319064838954
Neopl-ECM,9300,4235,0.43010752688172044
Fibroblast,14977,4536,0.4807371302664085
Neutrophil,1712,944,0.11682242990654204
Microglia,2989,1635,0.5018400802944128
Microglia,2944,1430,0.7472826086956522
Ambiguous,1209,922,9.015715467328372
Macrophage,10826,3352,0.009237021984112323
Microglia,33212,5688,0.6413344574250271
Neural,7027,3711,4.397324605094635
Neopl-CC-I,12160,5190,0.8799342105263157
Dendritic,14059,4344,0.25606373141759725
Macrophage,1664,1064,0.3605769230769231
Neopl-ECM,30441,7361,0.4763312637561184
Ambiguous,6244,1457,0.04804612427930814
Astrocyte R,22022,5413,0.703841612932522
Neopl-ECM,7893,3940,1.9257569998733053
Neopl-ECM,22215,6481,2.322754895340986
Neopl-CC-III,15734,5831,0.406762425320961
Neopl-CC-III,27782,6677,0.3059534950687495
Neopl-ECM,21666,5746,1.8877503923197636
Neopl-ECM,36020,7761,0.56635202665186
Neopl-Bulk,34214,7658,0.7423861577132168
Neopl-CC-III,48234,8463,0.34830202761537504
Neopl-Bulk,4389,2423,6.151742993848257
Neopl-ECM,11862,5018,0.8683190018546619
Neopl-ECM,19526,5885,0.5992010652463382
Neopl-ECM,4622,2862,1.6443098225876245
Neopl-ECM,28035,7035,0.43873729266987693
Neopl-Bulk,21431,6450,1.740469413466474
Neopl-Bulk,34277,7806,0.6564168392799836
Neopl-CC-I,28288,7228,1.1241515837104072
Neopl-ECM,28162,7026,0.6356082664583481
Neopl-ECM,41629,8218,0.4227821951043743
Neopl-ECM,10238,4670,1.318616917366673
Neopl-ACR,2443,1428,0.04093327875562833
Neopl-ECM,25606,6958,0.7771616027493556
Neopl-ECM,17597,5949,0.26140819457862136
Neopl-Bulk,47229,7754,0.37688708208939425
Neopl-ECM,30757,7129,0.6632636472998017
Neopl-ECM,15825,5388,0.3981042654028436
Neopl-ECM,17986,5543,0.28355387523629494
Neopl-ECM,7644,3552,0.4055468341182627
Neopl-ECM,30535,7512,0.6451612903225806
Neopl-ECM,26975,6951,1.0602409638554215
Neopl-ECM,3908,2078,0.1023541453428864
Neopl-ECM,24345,6708,1.9429040870815362
Neopl-CC-III,39795,7721,1.8670687272270385
Neopl-CC-II,36032,7695,0.3469138543516874
Neopl-CC-II,42279,7618,0.20814115754866483
Neopl-ECM,30225,7313,0.3705541770057899
Neopl-ACR,7246,3688,5.6168920783880765
Neopl-ECM,16653,5816,0.774635200864709
Neopl-ECM,17430,5923,1.0040160642570282
Neopl-Bulk,22906,6663,1.0957827643412208
Neopl-CC-III,40217,7994,0.8280080562946018
Neopl-CC-I,25435,7287,0.6133280912128957
Neopl-ECM,14699,5087,0.6326961017756311
Neopl-ECM,66933,8812,1.7674390808719167
Neopl-ECM,36986,7927,0.7083761423241227
Macrophage,35707,6615,1.1510348111014648
Neopl-ACR,33138,7318,1.436417405999155
Neopl-ACR,18271,5428,0.4269060259427508
Neopl-ACR,18312,5740,3.0526430755788554
Neopl-ACR,14965,5100,3.862345472769796
Neopl-Bulk,20752,6231,1.8118735543562068
Neopl-CC-II,51341,8630,0.2648955026197386
Neopl-ECM,31107,7446,0.5143536824508953
Neopl-ECM,15626,5292,0.5567643670805068
Neopl-CC-III,29588,7233,0.5542787616601325
Neopl-ECM,18305,6063,2.283529090412456
Neopl-CC-II,45208,8213,0.8339231994337285
Neopl-ECM,25195,7113,0.42468743798372693
Neopl-CC-II,69830,8895,0.2692252613489904
Neopl-COP,31183,7439,0.7183401212198954
Neopl-Bulk,25825,6776,2.834462729912875
Neopl-CC-II,16417,5442,0.9319607723701042
Neopl-Bulk,21974,6508,0.6871757531628289
Neutrophil,4291,1393,0.11652295502213937
Neopl-CC-II,44516,8144,0.5660885973582532
Neopl-ACR,20325,6258,1.7170971709717098
Neopl-RNA-low,4036,2273,0.2477700693756194
Neopl-CC-II,62732,8715,2.413441305872601
Neopl-ECM,24463,5970,2.526264154028533
Neopl-ECM,10911,4538,1.2464485381724864
Neopl-ECM,31205,6881,1.5798750200288414
Neopl-ECM,30496,7237,0.49186778593913955
Macrophage,60173,7861,0.9904774566666114
Neopl-ECM,29132,7257,0.5286283125085816
Neopl-CC-III,16024,5525,1.035946080878682
Neopl-ACR,32501,6870,0.2522999292329467
Neopl-ECM,34993,7874,0.8658874632069271
Neopl-RNA-low,1875,1285,0.05333333333333334
Neopl-CC-II,70132,9008,0.5361318656248217
Macrophage,33212,5832,1.5897868240395037
Neopl-ECM,11983,4279,1.4353667695902528
Microglia,39018,6169,0.7740017427853811
Neopl-ECM,4135,2503,3.9419588875453444
Neopl-ECM,51007,8298,2.4898543337189016
Macrophage,7450,2881,1.0604026845637584
Macrophage,3235,1271,0.5255023183925811
Macrophage,25002,5456,0.9759219262459004
Neopl-ACR,18776,5998,1.075841499786962
Neopl-ECM,29609,7529,0.32422574217298794
Neopl-CC-III,45560,8124,0.9833187006145742
Neopl-ECM,42913,7931,0.5149954559224478
Neopl-ECM,22499,6443,0.7022534334859327
Neopl-CC-II,19826,6331,1.8208413194794715
Neopl-COP,28102,6459,1.32730766493488
Neopl-ECM,22633,6495,0.7069323554102417
Neopl-ECM,11206,4873,0.35695163305372124
Neopl-ECM,38953,7611,2.2796703719867533
OPC/COP/OLG,38678,7288,1.9726976575831223
Neopl-ECM,18246,6101,0.9591143264277102
Neopl-Bulk,22722,6233,1.2630930375847198
Neopl-CC-II,47934,8219,0.6362915675720783
Neopl-ECM,15225,5178,0.6436781609195402
Neopl-ECM,36153,7514,2.2764362570187813
Neopl-ECM,12097,5222,0.67785401339175
Neopl-ECM,55069,8518,0.2850968784615664
Neopl-Bulk,9620,4605,0.5509355509355509
Neopl-CC-II,16377,5765,1.4837882396043232
Neopl-ECM,13607,4789,1.102373778202396
Neopl-ECM,59376,8608,0.6585152250067368
Neopl-RNA-low,2262,1543,0.044208664898320066
Neopl-Bulk,19502,5421,0.38457594092913544
Neopl-Bulk,12401,4471,1.7176034190791067
Neopl-ECM,44676,8372,0.76103500761035
Neopl-CC-III,61038,8770,0.43907074281595077
Neopl-ACR,16579,5252,2.346341757645214
Neopl-ECM,38071,7625,0.1891203278085682
Macrophage,37893,6169,0.5647481065104373
Neopl-ECM,33193,7469,0.6477269303768867
Neopl-CC-III,26348,6627,0.1973584332776681
Neopl-ECM,38518,8110,0.48029492704709487
Neopl-CC-III,15650,5594,0.24281150159744408
Neopl-CC-III,47571,8406,0.6138193437178112
Neopl-CC-II,21728,6594,0.428019145802651
Neopl-CC-III,60881,8652,0.9937418899163943
Neopl-ECM,16240,5836,0.9298029556650246
Neopl-CC-I,28528,7341,1.069125070106562
Neopl-ECM,29049,7203,2.354642156356501
Neopl-CC-II,72234,8987,0.8320181631918487
Neopl-ECM,12284,5072,0.284923477694562
Neopl-ECM,45825,8185,1.2569558101472995
Neopl-ECM,33216,7373,0.508790944123314
Neopl-CC-III,23260,6369,0.9458297506448838
Neopl-ECM,21348,6434,0.6839048154393854
Neopl-CC-III,10094,4506,0.8222706558351497
Neopl-CC-II,2904,2035,1.6528925619834711
Neopl-ECM,65700,8980,1.665144596651446
Neopl-ECM,10810,4583,0.6475485661424607
Macrophage,18872,4996,0.2172530733361594
Neopl-CC-II,43565,8209,0.8952140479742913
Neopl-CC-III,23143,6743,1.084561206412306
Neopl-ECM,27858,7006,0.9081771842917653
Neopl-COP,26653,6906,0.3676884403256669
Neopl-RNA-low,3184,1860,0.7537688442211055
Neopl-CC-III,27539,6839,0.5047387341588293
Neopl-CC-III,23726,6912,0.45098204501390876
Neopl-CC-III,58939,8725,0.4462240621659682
Neopl-ECM,25110,6673,3.185981680605336
Neopl-ECM,39860,7860,2.2779729051680886
Neopl-Bulk,24849,6826,1.018149623727313
Neopl-ECM,21655,6221,0.4848764719464327
Neopl-CC-III,34819,7723,0.3992073293316867
Neopl-CC-III,6032,3081,0.1326259946949602
Neopl-ECM,25281,7115,0.5023535461413711
Neopl-ECM,33342,7445,0.5278627556835223
Neopl-ECM,28746,6989,1.5445627217699855
Neopl-ECM,26893,7102,0.5726397203733313
Neopl-CC-III,18773,6146,1.4169285676237149
Neopl-ECM,31567,7285,1.3875249469382582
Neopl-ECM,19940,6029,3.274824473420261
Neopl-CC-III,59930,8569,1.0562322709828134
Neopl-ECM,18169,5934,2.4767461060047333
Neopl-ECM,21861,6791,0.7684918347742555
Neopl-Bulk,8270,4121,2.357920193470375
Neopl-Bulk,21487,6346,1.2472657886163727
Neopl-ECM,21126,6325,0.6106219823913661
Neopl-CC-III,22927,6281,0.3402102324769922
Neopl-CC-III,20127,6349,1.3563869429125055
Neopl-CC-III,10585,4785,1.0392064241851677
Neopl-ECM,14105,5477,0.8436724565756825
Neopl-ECM,15274,5606,0.4713892889878225
Neopl-CC-I,29533,7531,0.9345477939931602
Neopl-ECM,25547,6751,1.9571769679414412
Neopl-CC-II,33742,7438,0.628297077825855
Neopl-ECM,14339,5671,0.327777390334054
Neopl-ECM,37765,7905,1.035350191976698
Neopl-ECM,28004,6770,2.721039851449793
Macrophage,38358,6552,1.0428072370822252
Neopl-ECM,19652,6192,0.18318746183594548
Dendritic,13308,3852,0.8190562067929066
Macrophage,68840,7439,1.9058686809994188
Neopl-ECM,24585,6487,0.8623144193613992
Neopl-CC-III,32853,7274,0.639211030956077
Neopl-Bulk,24280,6672,1.569192751235585
Neopl-Bulk,13897,5073,0.5180974311002374
Neopl-CC-II,38608,7772,0.4662246166597596
Neopl-ECM,25421,6699,0.8024861335116635
Macrophage,59693,8463,0.37022766488532993
Neopl-ECM,28285,6452,1.877320134346827
Neopl-CC-I,33737,7647,1.3486676349408662
Astrocyte TE,10717,3878,0.373238779509191
Neopl-ECM,42902,8070,0.20744953615216075
Neopl-RNA-low,2419,1586,0.20669698222405952
Neopl-Bulk,33234,7547,0.7883492808569537
Neopl-ECM,15870,5687,0.5545053560176433
Neopl-ECM,31577,7651,1.000728378249992
Macrophage,23911,5272,0.4182175567730333
Neopl-Bulk,64276,8545,1.3908768436119237
Neopl-CC-II,52979,8491,1.0645727552426434
Macrophage,3163,1748,0.4110022130888397
Neopl-ECM,27836,7169,0.3736168989797385
Neopl-CC-II,39720,7894,2.6359516616314203
Neopl-ECM,29550,7133,0.6598984771573604
Neopl-ECM,49731,8590,2.0088073837244376
Neopl-CC-II,22417,6650,0.6423696301913726
Neopl-ECM,18038,5097,3.2985918616254573
Neopl-Bulk,23192,6593,1.4315281131424629
Macrophage,33600,6100,1.181547619047619
Neopl-CC-II,70642,9195,1.0914187027547353
Neopl-ECM,43224,8154,0.6269665000925412
Neopl-RNA-low,3862,2246,0.31071983428275507
Neopl-CC-III,27274,6929,0.45097895431546525
Neopl-CC-III,8423,4065,0.8310578178796154
Neopl-ECM,23835,6765,0.750996433815817
Neopl-CC-III,14769,5519,0.5552170085990926
Neopl-ECM,37450,7888,1.6582109479305742
Neopl-Bulk,27502,7227,0.8217584175696313
Neopl-CC-II,49878,8399,0.7157464212678937
Macrophage,51662,7567,1.3143122604622353
Neopl-ECM,13695,5232,1.095290251916758
Macrophage,5385,2402,1.1513463324048283
Neopl-RNA-low,3536,1975,4.779411764705882
Neopl-ECM,20236,6259,1.0377544969361534
Neopl-Bulk,23312,6621,0.33030199039121483
Neopl-COP,17948,5311,2.5573880098061066
Neopl-Bulk,42990,8060,0.8048383344963945
Neopl-Bulk,34892,7818,2.459016393442623
Neopl-Bulk,38447,7925,1.0716050667152184
Neopl-ECM,24769,6426,2.0872865275142316
Neopl-RNA-low,3848,2407,0.10395010395010396
Neopl-ECM,15707,5878,0.5857261093779843
Neopl-CC-III,55349,8286,0.44083903954904335
Macrophage,36149,6328,0.5477329939970678
Neopl-ECM,21561,6079,3.126014563331942
Neopl-ECM,37745,7873,0.49807921579017084
Neopl-ECM,41563,7827,2.7452301325698336
Neopl-CC-III,40029,7877,0.28978990232081736
Neopl-ECM,31901,7594,0.5203598633271684
Macrophage,16798,4657,0.34527919990475053
Macrophage,22403,5212,1.892603669151453
Neopl-CC-III,2855,1831,0.31523642732049034
Macrophage,48418,6901,1.5758602172745673
Neopl-ECM,14981,5534,1.4418263133302183
Neopl-CC-III,59715,8721,0.534204136314159
Macrophage,23720,5782,0.7630691399662732
Neopl-Bulk,31292,7469,0.7254250287613447
Neopl-CC-II,31389,7318,0.8952180700245308
Neopl-ECM,14892,5344,0.416330915928015
Neopl-CC-II,42808,8160,0.4391702485516726
Neopl-ECM,25182,6835,0.5599237550631403
Macrophage,37694,6211,0.5995649174935003
Neopl-ECM,28254,6846,3.146457138812204
Neopl-Bulk,20415,6194,0.2939015429831006
Neopl-CC-III,33715,7509,1.0885362598250037
Neopl-Bulk,16422,6055,1.0778224333211546
Neopl-ECM,47683,8036,0.8703311452718998
Neopl-Bulk,14408,5572,0.5552470849528041
Neopl-ECM,2790,1327,1.2544802867383513
Neopl-ECM,33143,7477,1.9883534984762998
Neopl-ECM,36630,7596,0.39858039858039856
Neopl-ECM,5207,2980,2.1701555598233147
Neopl-ECM,18279,5773,0.940970512610099
Neopl-Bulk,28725,7310,2.029590948651001
Neopl-CC-III,4317,2300,0.1853138753764188
Neopl-ECM,36516,7716,1.6951473326760873
Neopl-ECM,18552,6149,0.5767572229409228
Neopl-ECM,26131,6768,4.630515479698443
Neopl-ECM,29278,7367,0.7719106496345379
Neopl-ECM,20959,6525,1.4838494202967698
Neopl-ECM,17874,5996,0.45876692402372166
Neopl-CC-III,36920,7105,1.5222101841820153
Neopl-ECM,16410,5389,0.6459475929311396
Macrophage,13143,3377,0.36521342159324355
Neopl-Bulk,6943,3635,2.189255365115944
Neopl-RNA-low,4851,2368,0.1030715316429602
Neopl-ECM,16269,5752,1.7149179420984695
Neopl-CC-II,53408,8331,2.082085080886759
Neopl-ECM,51774,8723,0.5002510912813382
Neopl-CC-III,30712,7488,0.6414430841364939
Neopl-CC-III,13264,5163,0.7463811821471653
Neopl-ECM,25123,6767,4.48592922819727
Neopl-ECM,23185,6764,0.5995255553159371
Neopl-ECM,37020,7803,0.46731496488384655
Neopl-ACR,38010,7582,1.5706393054459353
Macrophage,11662,3768,0.814611558909278
Neopl-ECM,33381,7662,1.5397980887331117
Macrophage,28408,6008,1.210926499577584
Neopl-ECM,30622,7444,1.5315786036183137
Neopl-Bulk,39607,7794,0.8584341151816598
Neopl-CC-III,10867,4001,5.49369651237692
Neopl-Bulk,16498,5756,1.1395320644926659
Neopl-ECM,20038,6126,0.32937418904082244
Neopl-Bulk,22280,6142,0.6867145421903053
Neopl-ECM,29724,7173,2.661149239671646
Neopl-ECM,20242,6092,0.933702203339591
Neopl-Bulk,28802,7202,0.4409416012776891
Neopl-CC-II,39269,7824,0.38962031118694135
Neopl-CC-I,21973,6738,1.3106994948345698
Neopl-ECM,37519,7569,2.116261094378848
Neopl-ECM,33693,7519,0.80135339684801
Neopl-Bulk,5635,3050,4.401064773735581
Macrophage,29851,6275,0.8475427958862349
Neopl-Bulk,34688,7584,0.4353090405904059
Dendritic,13001,3585,0.6461041458349357
Neopl-CC-III,45302,7764,0.24502229482142068
Neopl-ACR,24851,7055,4.406261317452014
Neopl-CC-II,46967,8330,3.0383034896842465
Macrophage,3167,1580,0.47363435427849704
Neopl-ECM,25702,7128,1.9920628744844757
Neopl-ECM,35555,7406,1.3950217972155814
Neopl-ECM,71384,9135,1.5731816653591844
Neopl-CC-I,23386,6979,1.2058496536389292
Macrophage,40928,6852,1.2656372165754497
Neopl-CC-II,34504,7551,4.254579179225597
Neopl-ECM,15200,5153,1.0460526315789473
Macrophage,9267,3615,0.356102298478472
Neopl-ECM,33080,7807,0.562273276904474
Neopl-Bulk,4311,2464,2.4588262584087217
Neopl-Bulk,25017,6969,0.8074509333653116
Neopl-ECM,50761,8471,0.8648371781485786
Neopl-ECM,40172,8190,3.106641441800259
Neopl-CC-III,29318,6907,0.7196943857016167
Neopl-Bulk,34668,7764,1.9470404984423675
Neopl-ACR,24371,6721,0.31184604653071274
Neopl-CC-III,4012,2298,0.29910269192422734
