UMAP_1,UMAP_2,Level_4,Hypoxia_score
-2.9023600981883755,1.9338279660836744,Neopl-Bulk,0.020338749568626413
-0.9661621020488492,1.9145720895425369,Neopl-Bulk,-0.04305332163711367
-1.8359559939555872,-1.827870756755681,Neopl-Bulk,0.14765868977991292
-3.6719669268779502,0.9530523713723708,Neopl-Bulk,0.004340247739632652
-3.3750890658550015,2.0566812451974443,Neopl-Bulk,0.03917339060304892
1.1347893311329136,-2.1177208725317427,Neopl-CC-I,-0.012350374884368298
-3.3314839766673794,0.7762869294778396,Neopl-Bulk,-0.04973932393835173
-0.36311020118520165,-1.1237860623701523,Neopl-Bulk,-0.04663419710565919
0.949391467744852,-5.281439453731389,Neopl-CC-III,-0.007394251699161025
-2.9540127680949917,2.044738381733089,Neopl-Bulk,-0.09317661708765507
-1.2696349785976162,-0.4434002939566086,Neopl-Bulk,0.0482913789952546
-1.9157673285655727,2.3085199292794756,Neopl-Bulk,-0.05206309890643107
-1.1164218352489224,0.5395235713616897,Neopl-Bulk,0.12615060391557403
-2.0096887515239468,1.5275629457131912,Neopl-Bulk,0.10343042590733925
-3.4108742640666714,1.8019054826394607,Neopl-Bulk,0.05787203418851922
0.5532249345131168,-5.809703022609563,Neopl-CC-III,0.11874476285642177
-4.0143362448863735,-0.6519407931669663,Neopl-Bulk,0.1238191210173884
3.325111730272318,-2.2874087396963545,Neopl-CC-II,-0.04628321571190519
-3.70029534560964,0.7653754051820327,Neopl-Bulk,0.10974104789900407
-3.185024874036764,1.4891359504357864,Neopl-Bulk,0.02335121588792738
-0.7076015041522732,-0.4618897143705796,Neopl-Bulk,-0.009137245703512209
-2.4544023440532436,1.6304490264550735,Neopl-Bulk,0.07926783334467002
2.105644924814249,-6.5362903181417895,Neopl-CC-III,-0.06007114555347409
-3.3222609923534145,0.9618563350335648,Neopl-Bulk,0.0928966980747315
3.5996984078235874,-3.822631746898503,Neopl-CC-II,0.15847477398329546
-0.9614173339061488,0.6554202135697891,Neopl-Bulk,0.03064339939423405
-0.923978106801962,2.576226085056453,Neopl-RNA-low,-0.08602594029596877
-1.7411530183009851,-0.23194634951195223,Neopl-Bulk,0.025673796713131525
-1.587954060857748,1.3104101117745923,Neopl-Bulk,-0.03795037999025147
3.7501214577503457,-4.648037106166692,Neopl-CC-II,-0.03339251816492378
-0.8507633374385586,-0.04095517880758745,Neopl-Bulk,0.0746693896311133
0.24029601390137767,-4.042527825008245,Neopl-CC-III,0.03073578211187994
-1.1072266266994228,-1.5593613687857102,Neopl-Bulk,0.23712847001018317
-2.0123359130077114,0.9297911819116164,Neopl-Bulk,0.0534327561941671
-3.363012926404928,0.16909193955817717,Neopl-Bulk,0.09925275262148614
-0.9587797091655484,-0.02832539416393739,Neopl-Bulk,-0.03251818083806862
-2.684654609983419,1.154599159588008,Neopl-Bulk,-0.052500158999291446
-2.183599130933737,1.0539507564202837,Neopl-Bulk,0.04130187700408522
3.606088502580667,-5.218122154842229,Neopl-CC-II,-0.05031971634629773
