module,px,py,score
Neopl-ACR (refined),-2631,-3083,0.11745116683221568
Neopl-ACR (refined),-1379,-2132,0.30166177765422614
Neopl-ACR (refined),-3425,-1367,-0.014909751186241882
Neopl-ACR (refined),-1611,-3808,0.10124689357973365
Neopl-ACR (refined),-3006,-2676,0.13554056882509524
Neopl-ACR (refined),-2141,-2746,0.18015239486244833
Neopl-ACR (refined),-626,-2513,0.361827005911636
Neopl-ACR (refined),-1690,-762,0.12501387637583433
Neopl-ACR (refined),-3478,-1211,0.16263626587870772
Neopl-ACR (refined),-2139,-2498,0.32399470655677043
Neopl-ACR (refined),-1169,-2818,0.10476176811320509
Neopl-ACR (refined),-3754,-1798,0.14580469453321926
Neopl-ACR (refined),-3327,-2362,-0.05057347008548335
Neopl-ACR (refined),-1438,-2722,0.22207299201410374
Neopl-ACR (refined),-2947,-2210,0.20708842306183317
Neopl-ACR (refined),-1612,-3870,0.12473295472192647
Neopl-ACR (refined),-2097,-3710,0.1555797645309398
Neopl-ACR (refined),-1209,-1357,0.11699389479990707
Neopl-ACR (refined),-2125,-1069,0.05508984648026616
Neopl-ACR (refined),-3116,-2923,0.10373722112780936
Neopl-ACR (refined),-1216,-2103,0.31285918778762567
Neopl-ACR (refined),-3331,-2735,-0.028759015426969348
Neopl-ACR (refined),-717,-772,0.2144064997697147
Neopl-ACR (refined),-1549,-2970,0.22371905233773126
Neopl-ACR (refined),-2572,-2494,0.15702382499080714
Neopl-ACR (refined),-2122,-758,0.008314696675955469
Neopl-ACR (refined),-847,-3070,0.19874086881757264
Neopl-ACR (refined),-2073,-1287,0.1223984741944732
Neopl-ACR (refined),-959,-3441,0.3615210652122703
Neopl-ACR (refined),-1283,-3376,0.19600686209803425
Neopl-ACR (refined),-3050,-1650,0.20569933408887864
Neopl-ACR (refined),-3278,-2891,-0.08417694863733077
Neopl-ACR (refined),-1974,-2220,0.21992310270781806
Neopl-ACR (refined),-3120,-3296,0.15174802784939256
Neopl-ACR (refined),-3151,-966,0.1635153033152516
Neopl-ACR (refined),-3056,-2271,0.05740831957326897
Neopl-ACR (refined),-2993,-1371,0.19924938144712917
Neopl-ACR (refined),-1334,-3096,0.24567863586061434
Neopl-ACR (refined),-2418,-3334,0.19186770415595733
Neopl-ACR (refined),-1478,-1261,0.21787169893716862
Neopl-ACR (refined),-777,-1424,0.1508272719396464
Neopl-ACR (refined),-2798,-3548,0.27942989289189746
Neopl-ACR (refined),-668,-1363,-0.11508504965284244
Neopl-ACR (refined),-3326,-2300,0.1466224636271769
Neopl-ACR (refined),-2470,-3178,0.23183027897737374
Neopl-ACR (refined),-2778,-1497,0.2111599409330009
Neopl-ACR (refined),-2739,-3020,0.19136848459309913
Neopl-ACR (refined),-3259,-902,0.04512949729146892
Neopl-ACR (refined),-2687,-3300,0.26381229300211434
Neopl-ACR (refined),-1988,-3587,0.26132011320104853
Neopl-ACR (refined),-1638,-1042,0.13227356067201246
Neopl-ACR (refined),-789,-2604,0.047242405738748605
Neopl-ACR (refined),-834,-1765,0.26026579202542244
Neopl-ACR (refined),-2904,-3298,0.11278400840272779
Neopl-ACR (refined),-2514,-2152,0.05670594287771036
Neopl-ACR (refined),-3432,-1988,0.06350987614125936
Neopl-ACR (refined),-1481,-1572,0.30414037375108877
Neopl-ACR (refined),-1659,-3155,0.3250831069950825
Neopl-ACR (refined),-961,-3628,0.31368894653520846
Neopl-ACR (refined),-823,-584,0.18641572517822969
Neopl-ACR (refined),-2682,-2741,0.1359402805856143
Neopl-ACR (refined),-3391,-3324,0.08013365311189713
Neopl-ACR (refined),-3003,-2365,0.2437572111565049
Neopl-ACR (refined),-1597,-2317,0.49510472160503816
Neopl-ACR (refined),-1590,-1633,0.3073645904268576
Neopl-ACR (refined),-1472,-640,-0.004269702311611334
Neopl-ACR (refined),-1745,-855,0.005139770503603425
Neopl-ACR (refined),-1004,-2540,0.34354915306268086
Neopl-ACR (refined),-3148,-655,0.04937376104979546
Neopl-ACR (refined),-2080,-1970,0.22792932759544215
Neopl-ACR (refined),-1270,-2071,0.335326209436299
Neopl-ACR (refined),-1853,-854,0.05044912663609269
Neopl-ACR (refined),-1603,-3000,0.4260661280272609
Neopl-ACR (refined),-2151,-3740,0.3568456235082232
Neopl-ACR (refined),-3713,-3135,0.18033034698755057
Neopl-ACR (refined),-2718,-908,0.1211734863602294
Neopl-ACR (refined),-1101,-1420,0.2541070585763592
Neopl-ACR (refined),-3603,-2950,0.22243505395139662
Neopl-ACR (refined),-1429,-1728,0.3531760103030126
Neopl-ACR (refined),-2355,-2434,0.17229580429516156
Neopl-ACR (refined),-3433,-2112,0.0943567635013498
Neopl-ACR (refined),-2512,-1966,0.007972563535425192
Neopl-ACR (refined),-2886,-1434,0.0010053872242303252
Neopl-ACR (refined),-3162,-2022,0.1176285043923026
Neopl-ACR (refined),-1165,-2445,0.13445983327605546
Neopl-ACR (refined),-894,-2355,0.3875284560732138
Neopl-ACR (refined),-1046,-1328,0.05174338638767795
Neopl-ACR (refined),-2527,-3457,0.4293160389675463
Neopl-ACR (refined),-2722,-1343,0.16022128763367965
Neopl-ACR (refined),-2840,-2273,0.16410879780013832
Neopl-ACR (refined),-3705,-2327,0.017183217795747996
Neopl-ACR (refined),-1541,-2162,0.40481694656214867
Neopl-ACR (refined),-3113,-2613,-0.024191910390650107
Neopl-ACR (refined),-509,-1644,0.07075695373709784
Neopl-ACR (refined),-718,-896,0.2461193170904128
Neopl-ACR (refined),-941,-1640,0.3431431074692697
Neopl-ACR (refined),-1608,-3497,0.11153992516846212
Neopl-ACR (refined),-2469,-3054,0.2652885028147438
Neopl-ACR (refined),-1372,-1449,0.16619738477066115
Neopl-ACR (refined),-1654,-2658,0.3451448936159916
Neopl-ACR (refined),-3169,-2829,0.031171054219147953
Neopl-ACR (refined),-3119,-3172,0.20935996859422096
Neopl-ACR (refined),-2633,-3270,0.14780507108891855
Neopl-ACR (refined),-2788,-2554,0.04272485265042891
Neopl-ACR (refined),-3329,-2610,-0.02547237978140976
Neopl-ACR (refined),-2769,-565,0.010299514905265372
Neopl-ACR (refined),-2126,-1131,0.12817428220631005
Neopl-ACR (refined),-2132,-1814,0.1635658547664271
Neopl-ACR (refined),-3755,-1923,0.14675053796723314
Neopl-ACR (refined),-3474,-776,0.01235405904294301
Neopl-ACR (refined),-2581,-3426,0.42407535451366374
Neopl-ACR (refined),-1112,-2477,0.07456673516922857
Neopl-ACR (refined),-3640,-1178,0.27457726384218856
Neopl-ACR (refined),-2838,-2149,-0.033037962715641966
Neopl-ACR (refined),-3650,-2172,0.04446102577038652
Neopl-ACR (refined),-1911,-1319,0.025851262672706155
Neopl-ACR (refined),-1115,-2850,0.27602035027660576
Neopl-ACR (refined),-3434,-2237,0.15921383961724828
Neopl-ACR (refined),-2289,-1222,0.1642609517048953
Neopl-ACR (refined),-1751,-1538,0.20032941841836321
Neopl-ACR (refined),-795,-3225,0.3446064613536519
Neopl-ACR (refined),-1370,-1263,0.1713222647823881
Neopl-ACR (refined),-2181,-1286,0.1318421075190333
Neopl-ACR (refined),-1384,-2692,0.27968774671977475
Neopl-ACR (refined),-1364,-641,0.08704606826725009
Neopl-ACR (refined),-2028,-2188,0.40739154543134254
Neopl-ACR (refined),-1098,-1110,0.17625858480223927
Neopl-ACR (refined),-1393,-3561,0.1592333055596174
Neopl-ACR (refined),-1108,-2104,0.051278516369094085
Neopl-ACR (refined),-2731,-2212,0.14407664395526215
Neopl-ACR (refined),-1595,-2130,0.31769742006999924
Neopl-ACR (refined),-3493,-2764,-0.056160771892635464
Neopl-ACR (refined),-623,-2264,0.16860708950665848
Neopl-ACR (refined),-3600,-2639,-0.02104494414260527
Neopl-ACR (refined),-2609,-847,0.11307786912420198
Neopl-ACR (refined),-3820,-3010,0.12018957728369467
Neopl-ACR (refined),-1437,-2536,0.22750818940552686
Neopl-ACR (refined),-2093,-3275,0.2531012536221515
Neopl-ACR (refined),-3589,-1458,0.06309374674401219
Neopl-ACR (refined),-1159,-1824,0.16553741612442568
Neopl-ACR (refined),-1635,-670,0.28224551283831967
Neopl-ACR (refined),-3706,-2451,0.13881288335044661
Neopl-ACR (refined),-2247,-2435,0.18484310609528215
Neopl-ACR (refined),-3370,-1212,0.09949940891821735
Neopl-ACR (refined),-1148,-705,0.1362100147742663
Neopl-ACR (refined),-1969,-1661,0.291555182535672
Neopl-ACR (refined),-772,-927,0.28499814481248215
Neopl-ACR (refined),-3219,-2363,0.17608176034179812
Neopl-ACR (refined),-2418,-3396,0.3329793795536531
Neopl-ACR (refined),-2513,-2028,0.22781779488652698
Neopl-ACR (refined),-1220,-2476,0.16602443155474858
Neopl-ACR (refined),-2350,-1999,0.025484552208459854
Neopl-ACR (refined),-2689,-3424,0.2153504780360862
Neopl-ACR (refined),-3645,-1675,0.10439600043725228
Neopl-ACR (refined),-1118,-3160,0.11364422008833847
Neopl-ACR (refined),-1809,-1880,0.14581179647610337
Neopl-ACR (refined),-998,-1856,0.14909693740037322
Neopl-ACR (refined),-2680,-2555,0.1445013586337464
Neopl-ACR (refined),-1531,-1106,0.1607976863780468
Neopl-ACR (refined),-2555,-754,0.08303914715882721
Neopl-ACR (refined),-1229,-3408,0.11070689364701491
Neopl-ACR (refined),-2739,-3082,0.11265467892194359
Neopl-ACR (refined),-1655,-2720,0.2579364617285281
Neopl-ACR (refined),-2249,-2683,0.33555382447778387
Neopl-ACR (refined),-2948,-2272,-0.08945167391188663
Neopl-ACR (refined),-1913,-1506,0.033810131767495644
Neopl-ACR (refined),-1765,-2967,0.4079891244496537
Neopl-ACR (refined),-1488,-2256,0.40053044377694424
Neopl-ACR (refined),-2034,-2809,0.30101113056223566
Neopl-ACR (refined),-1425,-1355,-0.006460418036794424
Neopl-ACR (refined),-2783,-1994,0.07888666413128959
Neopl-ACR (refined),-2771,-814,0.06315756407199247
Neopl-ACR (refined),-2687,-3238,0.27254694850926703
Neopl-ACR (refined),-2451,-1252,0.12129523079446342
Neopl-ACR (refined),-1528,-857,0.17907914195924318
Neopl-ACR (refined),-3217,-2114,0.1050772155845453
Neopl-ACR (refined),-2080,-2032,0.09666322897804769
Neopl-ACR (refined),-3316,-1181,0.019251178899701293
Neopl-ACR (refined),-895,-2417,0.08951465101353873
Neopl-ACR (refined),-502,-898,-0.14134147815770423
Neopl-ACR (refined),-2235,-1254,0.0303851432367489
Neopl-ACR (refined),-1118,-3098,0.16727849327204092
Neopl-ACR (refined),-2568,-2183,0.22931765502357204
Neopl-ACR (refined),-2446,-755,0.06917492882171916
Neopl-ACR (refined),-931,-583,0.06583944669002406
Neopl-ACR (refined),-3223,-2736,-0.056604420198502425
Neopl-ACR (refined),-3852,-741,0.15214177005309298
Neopl-ACR (refined),-3326,-2238,0.08005985709443963
Neopl-ACR (refined),-995,-1546,0.10099437603122757
Neopl-ACR (refined),-2456,-1687,0.12966664224076713
Neopl-ACR (refined),-624,-2388,0.32798065225290046
Neopl-ACR (refined),-3703,-2141,0.15172793131283585
Neopl-ACR (refined),-2042,-3679,0.18059893415775263
Neopl-ACR (refined),-832,-1516,0.22708475061056071
Neopl-ACR (refined),-1914,-1568,0.06340142210663034
Neopl-ACR (refined),-850,-3380,0.3086248590901
Neopl-ACR (refined),-1650,-2223,0.44631193224389143
Neopl-ACR (refined),-1863,-1910,0.1269391721069263
Neopl-ACR (refined),-3046,-1215,0.14214365697419729
Neopl-ACR (refined),-848,-3132,0.2543474067944483
Neopl-ACR (refined),-3421,-870,0.09065738433457221
Neopl-ACR (refined),-1933,-3556,0.19022918016134716
Neopl-ACR (refined),-908,-3721,0.21289806641488596
Neopl-ACR (refined),-3602,-2887,-0.00617518320876459
Neopl-ACR (refined),-2901,-3050,0.11507106126891453
Neopl-ACR (refined),-1855,-1040,0.10578000770485302
Neopl-ACR (refined),-743,-3506,0.17910765839245774
Neopl-ACR (refined),-2068,-728,0.045427353804714965
Neopl-ACR (refined),-1921,-2313,0.21976910928578774
Neopl-ACR (refined),-3273,-2331,0.09667982173245926
Neopl-ACR (refined),-1906,-760,0.06008417176530151
Neopl-ACR (refined),-2457,-1811,0.20087345474629953
Neopl-ACR (refined),-2777,-1435,0.10589093685255646
Neopl-ACR (refined),-4013,-646,0.33702117532101455
Neopl-ACR (refined),-2242,-1938,0.2930793658945824
Neopl-ACR (refined),-2035,-2872,0.11353241759788352
Neopl-ACR (refined),-2846,-2957,0.1214943354905515
Neopl-ACR (refined),-3223,-2798,-0.06796171699191417
Neopl-ACR (refined),-3550,-3043,0.1572071013169264
Neopl-ACR (refined),-1051,-1825,0.18630316581449446
Neopl-ACR (refined),-891,-2044,0.5185183505419447
Neopl-ACR (refined),-3282,-3325,0.19312011684876135
Neopl-ACR (refined),-1165,-2383,0.21740936875097105
Neopl-ACR (refined),-3067,-3452,0.2448768726886731
Neopl-ACR (refined),-3695,-1271,0.13217638890825195
Neopl-ACR (refined),-1983,-3152,0.10958341249377829
Neopl-ACR (refined),-1211,-1606,0.3010216585408511
Neopl-ACR (refined),-1859,-1537,0.1921929303267137
Neopl-ACR (refined),-1042,-831,-0.05439958919851673
Neopl-ACR (refined),-3371,-1274,0.09639427385642352
Neopl-ACR (refined),-2291,-1409,0.1296767539908329
Neopl-ACR (refined),-995,-1608,0.35356814269574177
Neopl-ACR (refined),-1877,-3339,0.18006100472183129
Neopl-ACR (refined),-3805,-1518,0.08926386399798597
Neopl-ACR (refined),-1060,-2695,0.096232850136094
Neopl-ACR (refined),-1371,-1387,0.12196495138239466
Neopl-ACR (refined),-1214,-1916,0.26010998924244455
Neopl-ACR (refined),-3761,-2544,0.09070583300997814
Neopl-ACR (refined),-3052,-1899,0.17488485342372495
Neopl-ACR (refined),-3432,-2050,0.14494786518733394
Neopl-ACR (refined),-2895,-2366,0.04308627981363844
Neopl-ACR (refined),-1961,-853,0.21505013996606864
Neopl-ACR (refined),-2931,-595,0.02378042104009359
Neopl-ACR (refined),-2796,-3299,0.22712814425788086
Neopl-ACR (refined),-3581,-651,0.08608581976026014
Neopl-ACR (refined),-3153,-1152,0.08660456258513938
Neopl-ACR (refined),-4069,-801,0.17415587141071492
Neopl-ACR (refined),-1214,-1854,0.17073800720845478
Neopl-ACR (refined),-2526,-3333,0.38455808901366006
Neopl-ACR (refined),-940,-1453,0.10056657852320505
Neopl-ACR (refined),-2837,-1963,0.10479516776017656
Neopl-ACR (refined),-1040,-644,0.11633139688803223
Neopl-ACR (refined),-3003,-2427,0.19970319849921953
Neopl-ACR (refined),-3364,-653,0.030836824290465137
Neopl-ACR (refined),-880,-863,0.24540201284550373
Neopl-ACR (refined),-1057,-2384,0.25040607192542824
Neopl-ACR (refined),-2523,-3084,0.06464611046237528
Neopl-ACR (refined),-1445,-3406,0.3507639318013859
Neopl-ACR (refined),-1910,-1133,0.083091009722007
Neopl-ACR (refined),-2259,-3677,0.09872371880438685
Neopl-ACR (refined),-1336,-3344,0.10768020740801454
Neopl-ACR (refined),-3753,-1674,0.09771611975964567
Neopl-ACR (refined),-2029,-2312,0.06260682757399488
Neopl-ACR (refined),-1922,-2438,0.10435348893665375
Neopl-ACR (refined),-2521,-2836,0.24696616898991408
Neopl-ACR (refined),-1879,-3526,0.2521628935083174
Neopl-ACR (refined),-3103,-1556,0.17537609078642102
Neopl-ACR (refined),-794,-3163,0.4231375242912372
Neopl-ACR (refined),-1864,-2034,0.23227190137554
Neopl-ACR (refined),-2352,-2185,0.013842260204734613
Neopl-ACR (refined),-3695,-1333,0.026160009179895083
Neopl-ACR (refined),-1476,-1013,0.08784632270304393
Neopl-ACR (refined),-1925,-2686,0.2895690858049134
Neopl-ACR (refined),-2466,-2805,0.0814287042736126
Neopl-ACR (refined),-3203,-748,0.058235010061582604
Neopl-ACR (refined),-3759,-2296,0.08226826899597328
Neopl-ACR (refined),-1420,-858,-0.049570806742938844
Neopl-ACR (refined),-2790,-2740,0.023244627852599786
Neopl-ACR (refined),-2348,-1750,0.17070608432146572
Neopl-ACR (refined),-3482,-1584,0.1470135226618181
Neopl-ACR (refined),-1639,-1105,0.22274421567648944
Neopl-ACR (refined),-3530,-993,0.17189657680796205
Neopl-ACR (refined),-1799,-885,0.11718696877978474
Neopl-ACR (refined),-2408,-2340,0.09908161838315466
Neopl-ACR (refined),-1325,-2164,0.3075155538154777
Neopl-ACR (refined),-2738,-2896,0.2814996525149656
Neopl-ACR (refined),-1426,-1479,0.13568419709965124
Neopl-ACR (refined),-955,-3006,0.2879523747193004
Neopl-ACR (refined),-3154,-1214,0.22908231158856207
Neopl-ACR (refined),-780,-1734,0.24947669506170772
Neopl-ACR (refined),-899,-2852,0.05935466709197962
Neopl-ACR (refined),-738,-3009,0.5468387710683281
Neopl-ACR (refined),-2620,-1903,0.027254701387319835
Neopl-ACR (refined),-1481,-1510,0.08804243960081543
Neopl-ACR (refined),-3392,-3449,0.26461035704638974
Neopl-ACR (refined),-615,-1456,0.26534582611863416
Neopl-ACR (refined),-2619,-1779,0.042131920051483585
Neopl-ACR (refined),-1762,-2657,0.029993901411435486
Neopl-ACR (refined),-1278,-2941,0.4308451458272169
Neopl-ACR (refined),-1749,-1290,0.06631704747812278
Neopl-ACR (refined),-2628,-2773,0.19180937103895263
Neopl-ACR (refined),-680,-2543,0.24809396280133472
Neopl-ACR (refined),-3804,-1394,0.21257116749193122
Neopl-ACR (refined),-3010,-3111,0.19598931521540253
Neopl-ACR (refined),-3492,-2640,0.06934913413686328
Neopl-ACR (refined),-4122,-707,0.21611005244251608
Neopl-ACR (refined),-2295,-1844,0.16432207833051288
Neopl-ACR (refined),-2608,-722,0.14295139558974912
Neopl-ACR (refined),-1175,-3439,0.07813105454835678
Neopl-ACR (refined),-2724,-1467,0.08807462646938036
Neopl-ACR (refined),-2067,-665,-0.001869859839012944
Neopl-ACR (refined),-2780,-1684,0.20131109478690795
Neopl-ACR (refined),-3310,-622,-0.04731929369705806
Neopl-ACR (refined),-1701,-1881,0.1705524017875245
Neopl-ACR (refined),-3529,-869,0.20370297302568957
Neopl-ACR (refined),-1257,-767,0.014477976151025862
Neopl-ACR (refined),-950,-2571,0.30111454039530194
Neopl-ACR (refined),-3446,-3479,0.030208962761292424
Neopl-ACR (refined),-2231,-881,0.016573029608909162
Neopl-ACR (refined),-3375,-1771,-0.013712236662099087
Neopl-ACR (refined),-1106,-1918,0.06757361074113216
Neopl-ACR (refined),-887,-1609,0.11619370423285863
Neopl-ACR (refined),-3173,-3202,0.3471298461397584
Neopl-ACR (refined),-1638,-980,0.1317446657863322
Neopl-ACR (refined),-2409,-2464,0.19010228477787355
Neopl-ACR (refined),-2457,-1873,0.2519539115920311
Neopl-ACR (refined),-778,-1548,0.2312610873687193
Neopl-ACR (refined),-3260,-1027,0.18728545546352232
Neopl-ACR (refined),-2294,-1720,0.1825408653050563
Neopl-ACR (refined),-1392,-3499,0.2066965893383549
Neopl-ACR (refined),-3605,-3136,0.32033536579889593
Neopl-ACR (refined),-2408,-2402,0.12072364492902748
Neopl-ACR (refined),-1268,-1885,0.3298718710306337
Neopl-ACR (refined),-2039,-3369,0.0660647896520028
Neopl-ACR (refined),-2608,-660,0.03437438043012131
Neopl-ACR (refined),-3094,-686,0.00632509231011924
Neopl-ACR (refined),-2613,-1219,0.08658170395403203
Neopl-ACR (refined),-1828,-3868,0.11528562239223866
Neopl-ACR (refined),-2880,-875,0.10707353041487022
Neopl-ACR (refined),-1773,-3775,0.23543471956666984
Neopl-ACR (refined),-2835,-1776,-0.07679479752888924
Neopl-ACR (refined),-661,-617,0.058027512229986755
Neopl-ACR (refined),-1553,-3342,0.3611588450003491
Neopl-ACR (refined),-904,-3349,0.29163020607770124
Neopl-ACR (refined),-879,-739,0.027313464547527422
Neopl-ACR (refined),-1607,-3373,0.33107284632924794
Neopl-ACR (refined),-3270,-2021,0.12305849221811477
Neopl-ACR (refined),-3367,-963,0.33370590972641373
Neopl-ACR (refined),-1051,-1763,0.23332751087343856
Neopl-ACR (refined),-1591,-1757,0.17266806713815303
Neopl-ACR (refined),-3047,-1339,0.12086135948345611
Neopl-ACR (refined),-3745,-867,0.1310465599793874
Neopl-ACR (refined),-3275,-2518,0.20625716329332872
Neopl-ACR (refined),-3052,-1836,0.10552892546689513
Neopl-ACR (refined),-1484,-1821,0.22166573561235453
Neopl-ACR (refined),-1874,-3029,0.19998484002236278
Neopl-ACR (refined),-3314,-1057,0.12803021440394763
Neopl-ACR (refined),-2296,-1968,0.025437800807447397
Neopl-ACR (refined),-3751,-1488,0.21969068053943308
Neopl-ACR (refined),-2625,-2462,0.14907356230035745
Neopl-ACR (refined),-2288,-1098,0.14706786060937255
Neopl-ACR (refined),-2349,-1812,0.06951957688347238
Neopl-ACR (refined),-569,-2233,0.006274175186017583
Neopl-ACR (refined),-2625,-2400,-0.024831704777732833
Neopl-ACR (refined),-508,-1519,0.16778889486104787
Neopl-ACR (refined),-1484,-1883,0.30523184287171173
Neopl-ACR (refined),-1986,-3400,0.22359103191250285
Neopl-ACR (refined),-1697,-1508,0.0021176256977074037
Neopl-ACR (refined),-838,-2138,0.31340255248701693
Neopl-ACR (refined),-2636,-3518,0.26004026159217586
Neopl-ACR (refined),-3386,-2890,0.05703455196196555
Neopl-ACR (refined),-1271,-2133,0.10269006529344063
Neopl-ACR (refined),-1314,-1046,0.24608780536095154
Neopl-ACR (refined),-3853,-865,0.06965256509814005
Neopl-ACR (refined),-2794,-3113,0.18577756629592435
Neopl-ACR (refined),-2085,-2467,0.35341186973678174
Neopl-ACR (refined),-3590,-1583,0.1508504468332192
Neopl-ACR (refined),-3002,-2241,0.21813585928950346
Neopl-ACR (refined),-1097,-986,0.1699934003222835
Neopl-ACR (refined),-2405,-2029,0.2458350511102111
Neopl-ACR (refined),-2302,-2527,0.14474869459537748
Neopl-ACR (refined),-1364,-579,0.11794647917590728
Neopl-ACR (refined),-953,-2882,0.28020750128870775
Neopl-ACR (refined),-2414,-2961,0.05308239019256955
Neopl-ACR (refined),-3534,-1428,0.10300254727578084
Neopl-ACR (refined),-2583,-3674,0.1925456652111877
Neopl-ACR (refined),-1987,-3525,0.21500426138980588
Neopl-ACR (refined),-2626,-2586,-8.521841585538703e-4
Neopl-ACR (refined),-3497,-3137,0.16002995566415612
Neopl-ACR (refined),-447,-868,-0.04790041934039729
Neopl-ACR (refined),-2250,-2745,0.2610508185693773
Neopl-ACR (refined),-2729,-2026,0.06785513909330088
Neopl-ACR (refined),-1336,-3282,0.14743234125051008
Neopl-ACR (refined),-1933,-3494,0.22636534288302618
Neopl-ACR (refined),-824,-646,0.16239924061265865
Neopl-ACR (refined),-3499,-3323,0.15313853716631742
Neopl-ACR (refined),-3160,-1897,0.19860294216345548
Neopl-ACR (refined),-3374,-1585,0.0788931445652965
Neopl-ACR (refined),-2901,-2987,0.16278862195785787
Neopl-ACR (refined),-3588,-1396,0.14914919019585132
Neopl-ACR (refined),-2456,-1749,0.0928135761400205
Neopl-ACR (refined),-1378,-2070,0.33238018751013837
Neopl-ACR (refined),-3379,-2144,0.10196251399174433
Neopl-ACR (refined),-776,-1299,0.056201919158978986
Neopl-ACR (refined),-1107,-1980,0.15529904071585918
Neopl-ACR (refined),-1500,-3498,0.28093013110759457
Neopl-ACR (refined),-1419,-734,0.12512870048176922
Neopl-ACR (refined),-2946,-2086,0.0915535808999875
Neopl-ACR (refined),-2259,-3739,0.20912339211905567
Neopl-ACR (refined),-563,-1674,0.23480253829652636
Neopl-ACR (refined),-1329,-2599,0.10586805884664302
Neopl-ACR (refined),-3328,-2486,0.09138729972853088
Neopl-ACR (refined),-2511,-1842,0.0827568040991995
Neopl-ACR (refined),-2311,-3521,0.28877753623272295
Neopl-ACR (refined),-571,-2482,0.4737897873537739
Neopl-ACR (refined),-1641,-1291,0.1266061554043612
Neopl-ACR (refined),-3552,-3292,0.23250502344646784
Neopl-ACR (refined),-1854,-978,0.09454214819858886
Neopl-ACR (refined),-2253,-3056,0.14126339723620746
Neopl-ACR (refined),-1540,-2038,0.3336496115155447
Neopl-ACR (refined),-505,-1209,0.015498939716578286
Neopl-ACR (refined),-2736,-2709,0.28124598810025914
Neopl-ACR (refined),-3122,-3482,0.20913106295616624
Neopl-ACR (refined),-3447,-3541,0.0917003761871017
Neopl-ACR (refined),-3215,-1928,0.1520070924235013
Neopl-ACR (refined),-3335,-3170,0.2888436738389706
Neopl-ACR (refined),-2518,-2587,0.15167611059306385
Neopl-ACR (refined),-1321,-1729,0.23565461405414267
Neopl-ACR (refined),-3228,-3295,0.2971792031031358
Neopl-ACR (refined),-3333,-2983,0.05771624251161667
Neopl-ACR (refined),-1479,-1324,0.21773207406796818
Neopl-ACR (refined),-2770,-627,0.08229129058873752
Neopl-ACR (refined),-1312,-859,0.08548548099938247
Neopl-ACR (refined),-3266,-1648,0.03929942270349629
Neopl-ACR (refined),-3760,-2358,0.021288069469048154
Neopl-ACR (refined),-1121,-3471,0.17346204753675099
Neopl-ACR (refined),-3427,-1553,0.10294241222021105
Neopl-ACR (refined),-1746,-979,0.0072091735109168775
Neopl-ACR (refined),-2637,-3642,0.31569685350267185
Neopl-ACR (refined),-1605,-3186,0.40414354269369474
Neopl-ACR (refined),-1705,-2378,0.3605682124579798
Neopl-ACR (refined),-1808,-1817,0.1240919329013086
Neopl-ACR (refined),-1814,-2377,0.08251900709319537
Neopl-ACR (refined),-4176,-676,0.10932829128625954
Neopl-ACR (refined),-3587,-1272,0.24335813094015107
Neopl-ACR (refined),-1420,-796,-0.009835881432786464
Neopl-ACR (refined),-2572,-2556,0.26443575855529344
Neopl-ACR (refined),-2629,-2835,0.13989234906125952
Neopl-ACR (refined),-1526,-609,0.058279630878729616
Neopl-ACR (refined),-3435,-2299,0.16721007462542536
Neopl-ACR (refined),-3170,-2892,0.14661881394417176
Neopl-ACR (refined),-2085,-2529,0.1071982986513762
Neopl-ACR (refined),-1179,-3874,0.13257236266688777
Neopl-ACR (refined),-1797,-637,0.175360470568999
Neopl-ACR (refined),-2076,-1535,0.10397215434824308
Neopl-ACR (refined),-3329,-2548,0.1901216931057298
Neopl-ACR (refined),-557,-1053,0.40109419513693473
Neopl-ACR (refined),-3638,-992,0.03255025597704819
Neopl-ACR (refined),-2889,-1745,0.10935765127135522
Neopl-ACR (refined),-2527,-3519,0.3314828747810314
Neopl-ACR (refined),-2686,-3176,0.23324916717096494
Neopl-ACR (refined),-2309,-3335,0.384361013246758
Neopl-ACR (refined),-828,-1081,-0.00383733473111314
Neopl-ACR (refined),-1981,-2965,0.1539314072587668
Neopl-ACR (refined),-1591,-1695,0.22509681777235685
Neopl-ACR (refined),-2096,-3586,0.36197620861733104
Neopl-ACR (refined),-2203,-3522,0.18555284587954662
Neopl-ACR (refined),-1499,-3374,0.2144838586991774
Neopl-ACR (refined),-1637,-856,0.03146518307221918
Neopl-ACR (refined),-3053,-2023,0.1706027329212519
Neopl-ACR (refined),-3586,-1210,0.14327658511073238
Neopl-ACR (refined),-1746,-1041,0.23319286586307336
Neopl-ACR (refined),-1010,-3161,0.21478708341291652
Neopl-ACR (refined),-733,-2449,0.2864091963307447
Neopl-ACR (refined),-2145,-3119,0.011534656249953534
Neopl-ACR (refined),-3850,-555,0.20317789022129873
Neopl-ACR (refined),-2176,-789,0.1309396617254528
Neopl-ACR (refined),-3168,-2643,-0.0827365933714535
Neopl-ACR (refined),-3535,-1490,0.27189127105542193
Neopl-ACR (refined),-800,-3723,0.1505999311303881
Neopl-ACR (refined),-1852,-730,0.2691024039452347
Neopl-ACR (refined),-1646,-1850,0.2997968448564298
Neopl-ACR (refined),-662,-741,0.09357820939519695
Neopl-ACR (refined),-3096,-811,-0.06122667225745626
Neopl-ACR (refined),-2735,-2647,0.26280946992657817
Neopl-ACR (refined),-1821,-3122,0.37780523064946836
