p,logFC,rank,length,color,significant,label,point_color,tier
0.8915325537924493,0.0787786853932534,Tmie,0.0787786853932534,0.8915325537924493,FALSE,NA,grey20,ns
0.779710654907273,0.07959074445544301,Als2cl,0.07959074445544301,0.779710654907273,FALSE,NA,grey20,ns
0.4404404619538086,-0.017436259033181023,Tdgf1,-0.017436259033181023,0.4404404619538086,FALSE,NA,grey20,ns
0.7959571009148241,0.04469468880410385,Lrrc2,0.04469468880410385,0.7959571009148241,FALSE,NA,grey20,ns
0.6320083629512029,0.04876757982264477,Ccrl2,0.04876757982264477,0.6320083629512029,FALSE,NA,grey20,ns
0.565091566934094,-0.08078887936784192,Lrrfip2,-0.08078887936784192,0.565091566934094,FALSE,NA,grey20,ns
0.029136132678840018,-0.002952358740014346,Mlh1,-0.002952358740014346,0.029136132678840018,FALSE,NA,grey20,ns
0.19896278131425701,-0.026288656599204867,Epm2aip1,-0.026288656599204867,0.19896278131425701,FALSE,NA,grey20,ns
0.23297211633598622,0.02274603357395682,Dclk3,0.02274603357395682,0.23297211633598622,FALSE,NA,grey20,ns
3.5522738419698294e-4,-1.4462260982985157e-5,Stac,-1.4462260982985157e-5,3.5522738419698294e-4,FALSE,NA,grey20,ns
0.16403171200266325,-0.0278597073187811,Arpp21,-0.0278597073187811,0.16403171200266325,FALSE,NA,grey20,ns
0.03199059060915429,0.007679015055374691,Pdcd6ip,0.007679015055374691,0.03199059060915429,FALSE,NA,grey20,ns
2.4830965296449086,-0.22592708844279522,Clasp2,-0.22592708844279522,2.4830965296449086,FALSE,NA,grey50,ns
0.024919815901914846,-0.004843615426917403,Ubp1,-0.004843615426917403,0.024919815901914846,FALSE,NA,grey20,ns
0.8651713490571323,-0.017860342298616917,Fbxl2,-0.017860342298616917,0.8651713490571323,FALSE,NA,grey20,ns
0.3512201808006444,0.01045882903779793,Susd5,0.01045882903779793,0.3512201808006444,FALSE,NA,grey20,ns
0.6818399852244499,-0.08080708575266947,Crtap,-0.08080708575266947,0.6818399852244499,FALSE,NA,grey20,ns
0.5239080051999631,0.06524462170266822,Glb1,0.06524462170266822,0.5239080051999631,FALSE,NA,grey20,ns
0.19539240831033378,-0.03125751393475637,Cnot10,-0.03125751393475637,0.19539240831033378,FALSE,NA,grey20,ns
0.14027683576160993,-0.029044639317619508,Dync1li1,-0.029044639317619508,0.14027683576160993,FALSE,NA,grey20,ns
0.31058659878003453,0.05591435408675335,Cmtm6,0.05591435408675335,0.31058659878003453,FALSE,NA,grey20,ns
0.46311202526956435,0.02394316009272684,Cmtm7,0.02394316009272684,0.46311202526956435,FALSE,NA,grey20,ns
0.497540433191585,-0.0029368596733097135,Cmtm8,-0.0029368596733097135,0.497540433191585,FALSE,NA,grey20,ns
2.129489965279305,-0.15741828075899722,Gpd1l,-0.15741828075899722,2.129489965279305,FALSE,NA,grey50,ns
0.53033715738254406,-0.06836580379826643,Osbpl10,-0.06836580379826643,0.53033715738254406,FALSE,NA,grey20,ns
0.11765508146806146,-0.02055443138426082,Stt3b,-0.02055443138426082,0.11765508146806146,FALSE,NA,grey20,ns
1.0042198126793067,0.034778301672025225,Gadl1,0.034778301672025225,1.0042198126793067,FALSE,NA,grey20,ns
0.9915521481156853,0.08221790967207454,Tgfbr2,0.08221790967207454,0.9915521481156853,FALSE,NA,grey20,ns
0.5640334275117871,-0.05595670132591378,Rbms3,-0.05595670132591378,0.5640334275117871,FALSE,NA,grey20,ns
0.9334098577156855,0.0339706524412919,Zcwpw2,0.0339706524412919,0.9334098577156855,FALSE,NA,grey20,ns
0.2899873719938853,-0.05286787591010005,Azi2,-0.05286787591010005,0.2899873719938853,FALSE,NA,grey20,ns
0.11543306275366057,0.019999458417262698,Cmc1,0.019999458417262698,0.11543306275366057,FALSE,NA,grey20,ns
0.7568612423874148,-0.09216564215990113,Golga4,-0.09216564215990113,0.7568612423874148,FALSE,NA,grey20,ns
0.7786039183421161,0.03787572283504029,Itga9,0.03787572283504029,0.7786039183421161,FALSE,NA,grey20,ns
1.0254005787820006,-0.0795421831500331,Ctdspl,-0.0795421831500331,1.0254005787820006,FALSE,NA,grey20,ns
0.3528163332945971,-0.016207782790336783,Vill,-0.016207782790336783,0.3528163332945971,FALSE,NA,grey20,ns
1.3786017439342546,-0.1312694606763563,Plcd1,-0.1312694606763563,1.3786017439342546,FALSE,NA,grey20,ns
0.049717556528972286,-0.0020448850956226896,Dlec1,-0.0020448850956226896,0.049717556528972286,FALSE,NA,grey20,ns
0.02317623577757259,2.8375502673253064e-4,Slc22a14,2.8375502673253064e-4,0.02317623577757259,FALSE,NA,grey20,ns
0.2537367991506789,0.009068555126240574,Slc22a13,0.009068555126240574,0.2537367991506789,FALSE,NA,grey20,ns
0.02136897921305458,0.003924978108096342,Oxsr1,0.003924978108096342,0.02136897921305458,FALSE,NA,grey20,ns
0.6646171572662103,-0.07684483123287894,Myd88,-0.07684483123287894,0.6646171572662103,FALSE,NA,grey20,ns
0.48646119495221535,-0.04872261949040488,Acaa1a,-0.04872261949040488,0.48646119495221535,FALSE,NA,grey20,ns
0.4389649035847173,-0.022187790627206067,Xylb,-0.022187790627206067,0.4389649035847173,FALSE,NA,grey20,ns
1.105550881543424,-0.06499405541546036,Acvr2b,-0.06499405541546036,1.105550881543424,FALSE,NA,grey20,ns
1.0732045376964878,-0.07480810844533088,Exog,-0.07480810844533088,1.0732045376964878,FALSE,NA,grey20,ns
0.08254069324717453,-0.0130207633564754,Wdr48,-0.0130207633564754,0.08254069324717453,FALSE,NA,grey20,ns
0.9667629865798367,-0.09827631035223267,Gorasp1,-0.09827631035223267,0.9667629865798367,FALSE,NA,grey20,ns
0.3898385417326717,0.011694665917213496,Ttc21a,0.011694665917213496,0.3898385417326717,FALSE,NA,grey20,ns
1.659035124480706,0.1447186224302689,Csrnp1,0.1447186224302689,1.659035124480706,FALSE,NA,grey20,ns
1.1972230985770804,-0.08615786863174606,Slc25a38,-0.08615786863174606,1.1972230985770804,FALSE,NA,grey20,ns
0.012639259773207562,0.00744210810056275,Mobp,0.00744210810056275,0.012639259773207562,FALSE,NA,grey20,ns
0.7254751686843822,-0.059018273895321764,Myrip,-0.059018273895321764,0.7254751686843822,FALSE,NA,grey20,ns
0.12896281488349942,0.025172189544381777,Eif1b,0.025172189544381777,0.12896281488349942,FALSE,NA,grey20,ns
0.046363887002880126,-7.655593763793271e-4,Entpd3,-7.655593763793271e-4,0.046363887002880126,FALSE,NA,grey20,ns
1.7973271415141365,-0.21268349228685496,Ctnnb1,-0.21268349228685496,1.7973271415141365,FALSE,NA,grey20,ns
0.3759539608454774,-0.01429530406286774,Ulk4,-0.01429530406286774,0.3759539608454774,FALSE,NA,grey20,ns
3.095536569235862,-0.25885347922481305,Trak1,-0.25885347922481305,3.095536569235862,FALSE,NA,grey50,ns
0.5561764243172674,-0.10354067894084021,Cck,-0.10354067894084021,0.5561764243172674,FALSE,NA,grey20,ns
0.7978174551856402,-0.006443163561248799,Vipr1,-0.006443163561248799,0.7978174551856402,FALSE,NA,grey20,ns
