p,logFC,rank,length,color,significant,label,point_color,tier
0.3603017620781167,-0.09004507408780077,Rev3l,-0.09004507408780077,0.3603017620781167,FALSE,NA,grey20,ns
1.014952382694946,0.04360522762872341,Mfsd4b4,0.04360522762872341,1.014952382694946,FALSE,NA,grey20,ns
0.8328147488821804,0.010569426954710762,Slc16a10,0.010569426954710762,0.8328147488821804,FALSE,NA,grey20,ns
1.1624557152174844,0.0899288541993583,Rpf2,0.0899288541993583,1.1624557152174844,FALSE,NA,grey20,ns
0.1982129266773234,-0.051906958532809196,Gtf3c6,-0.051906958532809196,0.1982129266773234,FALSE,NA,grey20,ns
1.807299669946752,-0.4675669339026237,Cdk19,-0.4675669339026237,1.807299669946752,FALSE,NA,grey20,ns
2.2154391154147617,-0.4978469396129274,Ddo,-0.4978469396129274,2.2154391154147617,FALSE,NA,grey50,ns
0.8372816085383151,-0.06089550477747135,Mettl24,-0.06089550477747135,0.8372816085383151,FALSE,NA,grey20,ns
0.007866905340571058,-0.0015863240275847507,Cdc40,-0.0015863240275847507,0.007866905340571058,FALSE,NA,grey20,ns
0.7002344802485891,0.1122044511444466,Wasf1,0.1122044511444466,0.7002344802485891,FALSE,NA,grey20,ns
0.08542793685235747,-0.01396397348948465,Fig4,-0.01396397348948465,0.08542793685235747,FALSE,NA,grey20,ns
0.3127099089748625,-0.011143590581390823,Ak9,-0.011143590581390823,0.3127099089748625,FALSE,NA,grey20,ns
0.2828160568941197,-0.04049043729015756,Zbtb24,-0.04049043729015756,0.2828160568941197,FALSE,NA,grey20,ns
0.7533577520318192,0.09994484365499798,Mical1,0.09994484365499798,0.7533577520318192,FALSE,NA,grey20,ns
0.2931327758651645,0.05458907721650878,Smpd2,0.05458907721650878,0.2931327758651645,FALSE,NA,grey20,ns
0.4318324372726714,0.021729544775818073,Ppil6,0.021729544775818073,0.4318324372726714,FALSE,NA,grey20,ns
1.6128001320675809,-0.2254939786040599,Cd164,-0.2254939786040599,1.6128001320675809,FALSE,NA,grey20,ns
0.41053868581017827,-0.05037189244372498,Ccdc162,-0.05037189244372498,0.41053868581017827,FALSE,NA,grey20,ns
1.6567424954789078,-0.24830349679635214,Cep57l1,-0.24830349679635214,1.6567424954789078,FALSE,NA,grey20,ns
0.8156549573352302,-0.16798363897542792,Sesn1,-0.16798363897542792,0.8156549573352302,FALSE,NA,grey20,ns
2.2153014908654987,-0.21576347933861956,Armc2,-0.21576347933861956,2.2153014908654987,FALSE,NA,grey50,ns
0.048121257517065225,-0.011705306169757087,Foxo3,-0.011705306169757087,0.048121257517065225,FALSE,NA,grey20,ns
0.40416155140281285,-0.16688067069998655,Afg1l,-0.16688067069998655,0.40416155140281285,FALSE,NA,grey20,ns
2.3631088618853298,0.3415710557561779,Snx3,0.3415710557561779,2.3631088618853298,FALSE,NA,grey50,ns
0.07644047872975096,-0.022033272735846758,Nr2e1,-0.022033272735846758,0.07644047872975096,FALSE,NA,grey20,ns
0.806665460029824,-0.13801773869255138,Ostm1,-0.13801773869255138,0.806665460029824,FALSE,NA,grey20,ns
0.6948490601233459,-0.18607285465047171,Sec63,-0.18607285465047171,0.6948490601233459,FALSE,NA,grey20,ns
